Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Wind Speed,Wind Direction,Precipitable Water,Pressure
2024,1,16,2,30,0,0,0,-17.1,76.54,1.1,219,0.3,1006
2024,1,16,3,30,0,0,0,-17.4,76.36,1.1,217,0.3,1006
2024,1,16,4,30,0,0,0,-17.6,75.9,1.1,214,0.3,1006
2024,1,16,5,30,0,0,0,-17.9,75.87,1,211,0.3,1006
2024,1,16,6,30,0,0,0,-18.1,74.8,1,211,0.3,1006
2024,1,16,7,30,0,0,0,-18.1,73.3,0.9,214,0.2,1006
2024,1,16,8,30,7,98,9,-17.7,70.83,0.8,218,0.2,1007
2024,1,16,9,30,25,90,37,-16.8,69.16,0.7,219,0.3,1006
2024,1,16,10,30,58,0,58,-15.8,68.9,0.6,211,0.3,1006
2024,1,16,11,30,146,2,147,-14.7,68.96,0.5,193,0.3,1006
2024,1,16,12,30,186,6,188,-13.9,71.27,0.5,176,0.3,1005
2024,1,16,13,30,123,3,124,-13.3,73.81,0.4,166,0.3,1005
2024,1,16,14,30,111,8,113,-13.1,76.99,0.4,159,0.3,1005
2024,1,16,15,30,58,291,99,-13.6,82.75,0.4,152,0.3,1005
2024,1,16,16,30,13,66,15,-14,83.01,0.5,151,0.3,1005
2024,1,16,17,30,0,0,0,-14.1,83.19,0.5,151,0.3,1005
2024,1,16,18,30,0,0,0,-14.3,84.77,0.5,148,0.3,1005
2024,1,16,19,30,0,0,0,-14.4,84.82,0.5,147,0.3,1004
2024,1,16,20,30,0,0,0,-14.4,84.8,0.5,148,0.3,1004
2024,1,16,21,30,0,0,0,-14.4,84.96,0.5,150,0.3,1004
2024,1,16,22,30,0,0,0,-14.6,85.52,0.5,153,0.3,1003
2024,1,16,23,30,0,0,0,-14.8,85.34,0.6,158,0.3,1003
2024,1,17,0,30,0,0,0,-15,84.98,0.6,163,0.3,1003
2024,1,17,1,30,0,0,0,-15.2,84.46,0.7,167,0.3,1003
2024,1,17,2,30,0,0,0,-15.3,83.62,0.7,169,0.3,1002
2024,1,17,3,30,0,0,0,-15.3,83.04,0.7,174,0.3,1002
2024,1,17,4,30,0,0,0,-15.3,82.95,0.6,187,0.3,1002
2024,1,17,5,30,0,0,0,-15.5,83.56,0.5,208,0.3,1002
2024,1,17,6,30,0,0,0,-15.6,82.48,0.5,231,0.3,1001
2024,1,17,7,30,0,0,0,-15.8,82.2,0.5,250,0.3,1001
2024,1,17,8,30,12,84,14,-15.6,79.23,0.5,264,0.3,1001
2024,1,17,9,30,67,27,71,-15,77.29,0.4,275,0.3,1001
2024,1,17,10,30,103,6,104,-14.4,76.74,0.5,279,0.3,1001
2024,1,17,11,30,157,32,166,-14.3,77.01,0.6,278,0.3,1001
2024,1,17,12,30,128,8,130,-14.4,76.91,0.7,278,0.3,1001
2024,1,17,13,30,105,10,108,-14.8,77.02,0.9,279,0.3,1002
2024,1,17,14,30,74,2,74,-15.4,77.07,0.9,278,0.2,1002
2024,1,17,15,30,57,6,58,-16,76.21,1,276,0.2,1003
2024,1,17,16,30,10,29,11,-16.6,74.98,1,274,0.2,1004
2024,1,17,17,30,0,0,0,-17.1,73.66,1,271,0.2,1005
2024,1,17,18,30,0,0,0,-17.7,72.82,1,268,0.2,1006
2024,1,17,19,30,0,0,0,-18.3,71.07,1,266,0.2,1006
2024,1,17,20,30,0,0,0,-18.7,69.07,1,264,0.2,1006
2024,1,17,21,30,0,0,0,-19.2,68.42,1,263,0.2,1007
2024,1,17,22,30,0,0,0,-19.7,67.44,1,261,0.2,1007
2024,1,17,23,30,0,0,0,-20.3,67.45,1,259,0.2,1008
2024,1,18,0,30,0,0,0,-20.8,67.09,1,258,0.2,1008
2024,1,18,1,30,0,0,0,-21.4,66.65,0.9,258,0.2,1009
2024,1,18,2,30,0,0,0,-21.8,65.59,0.9,259,0.2,1010
2024,1,18,3,30,0,0,0,-22.1,65.53,0.8,259,0.2,1010
2024,1,18,4,30,0,0,0,-22.2,66.01,0.8,260,0.2,1011
2024,1,18,5,30,0,0,0,-22.3,66.61,0.8,257,0.2,1011
2024,1,18,6,30,0,0,0,-22.5,67.86,0.8,252,0.2,1012
2024,1,18,7,30,0,0,0,-22.7,69.4,0.8,247,0.2,1012
2024,1,18,8,30,10,146,13,-22.1,65.57,0.7,245,0.2,1013
2024,1,18,9,30,61,104,75,-20.5,63.47,0.7,250,0.2,1014
2024,1,18,10,30,100,271,163,-19.2,66.77,0.6,255,0.2,1015
2024,1,18,11,30,61,838,305,-18.5,67.33,0.6,261,0.2,1015
2024,1,18,12,30,64,854,332,-18.1,68.66,0.6,267,0.2,1016
2024,1,18,13,30,62,834,309,-17.8,69.82,0.6,272,0.2,1016
2024,1,18,14,30,64,645,218,-17.7,71.54,0.6,274,0.2,1017
2024,1,18,15,30,42,623,135,-17.8,73.62,0.6,275,0.2,1018
2024,1,18,16,30,15,207,22,-18.4,76.82,0.6,272,0.2,1018
2024,1,18,17,30,0,0,0,-19,75.56,0.7,268,0.2,1019
2024,1,18,18,30,0,0,0,-19.2,74.32,0.8,267,0.2,1019
2024,1,18,19,30,0,0,0,-19.2,74.31,0.8,271,0.2,1020
2024,1,18,20,30,0,0,0,-19.3,75.2,0.8,277,0.2,1020
2024,1,18,21,30,0,0,0,-19.5,75.88,0.9,283,0.3,1021
2024,1,18,22,30,0,0,0,-19.6,75.91,1,280,0.3,1021
2024,1,18,23,30,0,0,0,-19.4,75.72,1,274,0.3,1021
2024,1,19,0,30,0,0,0,-18.8,74.88,1,273,0.4,1021
2024,1,19,1,30,0,0,0,-18.1,75.85,1,275,0.4,1021
2024,1,19,2,30,0,0,0,-17.7,77.61,1.1,280,0.4,1021
2024,1,19,3,30,0,0,0,-17.5,78.24,1.1,286,0.4,1021
2024,1,19,4,30,0,0,0,-17.2,77.29,1.1,291,0.4,1021
2024,1,19,5,30,0,0,0,-16.9,76.98,1.2,295,0.4,1021
2024,1,19,6,30,0,0,0,-16.7,77.32,1.2,300,0.4,1021
2024,1,19,7,30,0,0,0,-16.5,77.58,1.2,303,0.5,1021
2024,1,19,8,30,6,0,6,-16.1,76.86,1.2,305,0.5,1021
2024,1,19,9,30,53,2,53,-15.7,77.15,1.2,309,0.5,1021
2024,1,19,10,30,74,1,74,-15.2,76.89,1.2,314,0.5,1021
2024,1,19,11,30,76,1,76,-14.9,77.35,1.3,317,0.5,1021
2024,1,19,12,30,116,4,117,-14.6,77.59,1.3,317,0.5,1021
2024,1,19,13,30,91,274,173,-14.5,78.52,1.3,316,0.5,1021
2024,1,19,14,30,63,4,64,-14.5,79.32,1.3,315,0.5,1022
2024,1,19,15,30,21,0,21,-14.6,79.93,1.3,315,0.5,1022
2024,1,19,16,30,9,0,9,-14.8,80.37,1.3,316,0.4,1022
2024,1,19,17,30,0,0,0,-15,80.7,1.3,318,0.4,1022
2024,1,19,18,30,0,0,0,-15.1,80.24,1.3,320,0.4,1022
2024,1,19,19,30,0,0,0,-15.3,80.27,1.2,321,0.4,1022
2024,1,19,20,30,0,0,0,-15.4,79.69,1.2,318,0.4,1022
2024,1,19,21,30,0,0,0,-15.6,80.11,1.1,315,0.4,1022
2024,1,19,22,30,0,0,0,-15.8,80.45,1.1,311,0.4,1022
2024,1,19,23,30,0,0,0,-16,80.37,1,309,0.4,1022
2024,1,20,0,30,0,0,0,-16.3,80.9,1,307,0.4,1022
2024,1,20,1,30,0,0,0,-16.5,80.43,1,307,0.4,1022
2024,1,20,2,30,0,0,0,-16.7,79.98,1,308,0.4,1022
2024,1,20,3,30,0,0,0,-16.8,78.85,1,308,0.4,1022
2024,1,20,4,30,0,0,0,-16.9,78.36,1,306,0.4,1023
2024,1,20,5,30,0,0,0,-17,78.18,1,302,0.4,1023
2024,1,20,6,30,0,0,0,-17.2,78.45,0.9,298,0.4,1023
2024,1,20,7,30,0,0,0,-17.5,78.63,0.9,294,0.4,1023
2024,1,20,8,30,13,225,18,-17.3,75.34,0.9,293,0.4,1024
2024,1,20,9,30,34,644,126,-16.7,74.11,1,294,0.4,1024
2024,1,20,10,30,51,524,175,-16.1,73.76,0.9,294,0.4,1024
2024,1,20,11,30,111,0,111,-15.6,74.41,0.9,294,0.4,1023
2024,1,20,12,30,158,3,159,-15.2,75.54,0.9,293,0.4,1023
2024,1,20,13,30,122,1,122,-14.9,76.44,0.8,293,0.4,1023
2024,1,20,14,30,92,0,92,-14.8,77.78,0.8,291,0.3,1023
2024,1,20,15,30,25,228,61,-14.9,79.47,0.7,285,0.3,1024
2024,1,20,16,30,17,376,32,-15.3,81.98,0.6,276,0.3,1024
2024,1,20,17,30,0,0,0,-15.9,82.64,0.6,267,0.3,1024
2024,1,20,18,30,0,0,0,-16.7,82.72,0.6,260,0.3,1024
2024,1,20,19,30,0,0,0,-17.3,81.5,0.6,256,0.3,1024
2024,1,20,20,30,0,0,0,-18,83.03,0.6,254,0.3,1024
2024,1,20,21,30,0,0,0,-19,84.88,0.7,253,0.3,1024
2024,1,20,22,30,0,0,0,-19.8,85.63,0.9,245,0.3,1024
2024,1,20,23,30,0,0,0,-20.4,86.84,0.9,234,0.3,1024
2024,1,21,0,30,0,0,0,-20.6,85.11,0.9,227,0.3,1024
2024,1,21,1,30,0,0,0,-20.5,82.46,0.8,225,0.3,1024
2024,1,21,2,30,0,0,0,-20.2,80.77,0.7,224,0.2,1024
2024,1,21,3,30,0,0,0,-20.2,82.06,0.7,220,0.2,1023
2024,1,21,4,30,0,0,0,-20.2,80.35,0.7,216,0.2,1023
2024,1,21,5,30,0,0,0,-19.9,78.53,0.7,211,0.3,1022
2024,1,21,6,30,0,0,0,-19.6,78.74,0.8,206,0.3,1022
2024,1,21,7,30,0,0,0,-19.1,77.07,1,204,0.3,1021
2024,1,21,8,30,11,0,11,-18.3,74.5,1,203,0.3,1021
2024,1,21,9,30,78,14,80,-17,72.84,1,201,0.4,1020
2024,1,21,10,30,133,23,139,-15.6,71.78,1.1,200,0.4,1019
2024,1,21,11,30,130,8,132,-14.1,72.25,1.1,201,0.5,1018
2024,1,21,12,30,102,2,103,-12.9,75.25,1,203,0.6,1016
2024,1,21,13,30,117,6,119,-12,78.96,1,204,0.6,1015
2024,1,21,14,30,94,4,95,-11.3,83,1,204,0.7,1014
2024,1,21,15,30,33,15,35,-10.6,85.47,1.1,203,0.8,1013
2024,1,21,16,30,21,1,21,-10,86.65,1.1,204,0.9,1012
2024,1,21,17,30,0,0,0,-9.3,87.48,1,207,0.9,1011
2024,1,21,18,30,0,0,0,-8.7,90.04,1,211,0.9,1010
2024,1,21,19,30,0,0,0,-7.9,90.51,1,221,0.9,1010
2024,1,21,20,30,0,0,0,-7,91.63,1,237,0.9,1010
2024,1,21,21,30,0,0,0,-6.8,94.71,1,252,0.9,1010
2024,1,21,22,30,0,0,0,-7.2,96.19,1,265,0.9,1011
2024,1,21,23,30,0,0,0,-7.8,94.91,1.1,270,0.9,1011
2024,1,22,0,30,0,0,0,-8.4,91.94,1,269,0.9,1012
2024,1,22,1,30,0,0,0,-8.9,91.28,0.9,265,1,1012
2024,1,22,2,30,0,0,0,-9.1,90.46,0.8,260,1,1012
2024,1,22,3,30,0,0,0,-9.2,90.6,0.7,253,1,1011
2024,1,22,4,30,0,0,0,-9.2,91.01,0.6,249,1,1011
2024,1,22,5,30,0,0,0,-9.2,91.95,0.5,247,1,1010
2024,1,22,6,30,0,0,0,-9.1,92.6,0.5,247,1,1010
2024,1,22,7,30,0,0,0,-8.9,92.79,0.5,249,1,1010
2024,1,22,8,30,13,89,16,-8.5,91.51,0.5,253,1,1009
2024,1,22,9,30,47,1,47,-7.9,89.65,0.6,259,1,1009
2024,1,22,10,30,119,11,122,-7.5,88.9,0.7,267,0.9,1010
2024,1,22,11,30,48,0,48,-7.5,87.71,1,275,0.8,1010
2024,1,22,12,30,65,1,65,-7.7,84.17,1.1,280,0.7,1011
2024,1,22,13,30,58,0,58,-8.1,83.66,1.2,284,0.6,1012
2024,1,22,14,30,45,0,45,-8.7,85.37,1.3,290,0.5,1013
2024,1,22,15,30,9,0,9,-9.5,86.02,1.4,300,0.4,1015
2024,1,22,16,30,9,91,13,-10.7,86.47,1.6,315,0.4,1017
2024,1,22,17,30,0,0,0,-12.3,86.36,1.7,328,0.3,1020
2024,1,22,18,30,0,0,0,-14.2,84.82,1.8,336,0.2,1022
2024,1,22,19,30,0,0,0,-16.2,82.26,1.8,340,0.2,1025
2024,1,22,20,30,0,0,0,-18.3,79.8,1.7,342,0.1,1028
2024,1,22,21,30,0,0,0,-20.2,76.07,1.5,344,0.1,1030
2024,1,22,22,30,0,0,0,-21.8,72.88,1.3,345,0.1,1032
2024,1,22,23,30,0,0,0,-23.1,70.59,1.1,342,0.1,1033
2024,1,23,0,30,0,0,0,-24.4,69.45,0.9,335,0.1,1034
2024,1,23,1,30,0,0,0,-25.6,64.77,1,325,0.1,1035
2024,1,23,2,30,0,0,0,-26.3,57.46,1.1,310,0.1,1036
2024,1,23,3,30,0,0,0,-26.7,54.56,1.1,294,0.1,1036
2024,1,23,4,30,0,0,0,-27,54.41,1.1,282,0.1,1037
2024,1,23,5,30,0,0,0,-27.3,54.39,1.1,276,0.1,1037
2024,1,23,6,30,0,0,0,-27.4,53.19,1.1,273,0.2,1038
2024,1,23,7,30,0,0,0,-27.3,51.64,1.1,267,0.2,1038
2024,1,23,8,30,15,4,15,-26.4,47.51,1,260,0.2,1038
2024,1,23,9,30,83,14,85,-24.2,42.95,0.7,258,0.2,1038
2024,1,23,10,30,103,292,175,-22.1,54.79,0.4,248,0.2,1039
2024,1,23,11,30,82,595,266,-21,57.81,0.3,223,0.2,1038
2024,1,23,12,30,70,756,321,-20.1,60.17,0.4,202,0.2,1038
2024,1,23,13,30,87,590,273,-19.6,63.74,0.4,192,0.3,1037
2024,1,23,14,30,59,686,236,-19.4,67.46,0.4,186,0.3,1036
2024,1,23,15,30,60,437,133,-20.2,74.26,0.5,179,0.3,1036
2024,1,23,16,30,18,410,39,-21.6,72.29,0.8,172,0.4,1035
2024,1,23,17,30,0,0,0,-22.5,70.86,1,169,0.4,1035
2024,1,23,18,30,0,0,0,-22.5,70.27,1,170,0.4,1034
2024,1,23,19,30,0,0,0,-22.1,70.86,1,172,0.4,1033
2024,1,23,20,30,0,0,0,-21.8,71.97,0.9,173,0.4,1033
2024,1,23,21,30,0,0,0,-21.9,74.92,1,173,0.4,1032
2024,1,23,22,30,0,0,0,-22.2,76.91,1,175,0.5,1030
2024,1,23,23,30,0,0,0,-22.4,77.3,0.9,180,0.5,1029
2024,1,24,0,30,0,0,0,-21.6,72.7,0.9,187,0.5,1028
2024,1,24,1,30,0,0,0,-19.7,71.21,0.9,199,0.5,1027
2024,1,24,2,30,0,0,0,-18.3,78.52,0.9,203,0.5,1026
2024,1,24,3,30,0,0,0,-17.9,83.37,0.8,198,0.6,1025
2024,1,24,4,30,0,0,0,-17.5,82.25,0.8,195,0.6,1024
2024,1,24,5,30,0,0,0,-16.8,81.53,0.9,195,0.7,1023
2024,1,24,6,30,0,0,0,-15.9,81.5,0.9,195,0.8,1022
2024,1,24,7,30,0,0,0,-14.9,80.91,0.9,197,0.9,1021
2024,1,24,8,30,12,0,12,-13.6,79.87,1,200,0.9,1020
2024,1,24,9,30,15,0,15,-11.7,79,1,201,1,1019
2024,1,24,10,30,34,0,34,-9.6,79.59,1,203,1.1,1018
2024,1,24,11,30,39,0,39,-7.4,80.95,1,207,1.1,1017
2024,1,24,12,30,30,122,71,-5.6,84.26,1,211,1.2,1016
2024,1,24,13,30,28,0,28,-4.4,88.5,1,216,1.3,1015
2024,1,24,14,30,67,491,196,-4.1,94.09,0.9,220,1.4,1015
2024,1,24,15,30,29,158,56,-4.6,100,0.8,222,1.4,1015
2024,1,24,16,30,24,78,28,-5.2,100,0.7,220,1.4,1015
2024,1,24,17,30,0,0,0,-5.3,100,0.6,225,1.3,1016
2024,1,24,18,30,0,0,0,-5.3,100,0.6,244,1.3,1016
2024,1,24,19,30,0,0,0,-5.3,100,0.7,274,1.3,1017
2024,1,24,20,30,0,0,0,-5.6,100,0.9,312,1.2,1018
2024,1,24,21,30,0,0,0,-6.3,100,1.1,169,1.2,1019
2024,1,24,22,30,0,0,0,-7.2,100,1.2,11,1.1,1020
2024,1,24,23,30,0,0,0,-8.4,96.91,1.2,21,1.1,1021
2024,1,25,0,30,0,0,0,-9.5,92.59,1.2,25,1,1023
2024,1,25,1,30,0,0,0,-10.6,90.16,1.1,29,0.9,1024
2024,1,25,2,30,0,0,0,-11.6,88.15,1.1,31,0.9,1025
2024,1,25,3,30,0,0,0,-12.4,86.23,1,33,0.8,1025
2024,1,25,4,30,0,0,0,-13.1,85.21,0.9,35,0.7,1025
2024,1,25,5,30,0,0,0,-13.8,84.33,0.9,39,0.7,1026
2024,1,25,6,30,0,0,0,-14.8,83.64,0.8,45,0.7,1026
2024,1,25,7,30,0,0,0,-15.7,81.46,0.7,54,0.7,1027
2024,1,25,8,30,15,197,22,-15.4,73.01,0.6,64,0.7,1027
2024,1,25,9,30,43,575,134,-14,72.45,0.6,74,0.8,1027
2024,1,25,10,30,120,118,150,-12.9,73,0.5,81,0.8,1026
2024,1,25,11,30,147,4,148,-12.1,73.86,0.4,86,0.9,1026
2024,1,25,12,30,94,0,94,-11.3,74.73,0.4,90,0.9,1025
2024,1,25,13,30,89,0,89,-10.8,76.8,0.3,92,0.9,1024
2024,1,25,14,30,10,0,10,-10.6,79.48,0.3,93,1,1024
2024,1,25,15,30,9,0,9,-10.8,83.2,0.3,94,1,1023
2024,1,25,16,30,13,0,13,-11.4,85.54,0.3,101,1,1023
2024,1,25,17,30,0,0,0,-11.6,82.46,0.3,116,1.1,1023
2024,1,25,18,30,0,0,0,-11.4,82.77,0.3,133,1.1,1022
2024,1,25,19,30,0,0,0,-11,83.3,0.5,151,1.1,1022
2024,1,25,20,30,0,0,0,-10.3,81.81,0.6,172,1.1,1021
2024,1,25,21,30,0,0,0,-10,81.72,0.6,199,1.1,1020
2024,1,25,22,30,0,0,0,-10.3,83.57,0.6,225,1,1020
2024,1,25,23,30,0,0,0,-10.9,86.41,0.7,248,1,1021
2024,1,26,0,30,0,0,0,-11.7,90.27,0.9,279,0.9,1021
2024,1,26,1,30,0,0,0,-12.5,92.74,0.9,308,0.9,1021
2024,1,26,2,30,0,0,0,-13,92.9,0.9,330,0.9,1022
2024,1,26,3,30,0,0,0,-13.4,93.07,0.9,346,0.9,1022
2024,1,26,4,30,0,0,0,-13.8,93.59,0.9,180,0.9,1022
2024,1,26,5,30,0,0,0,-14.2,93.89,0.8,9,0.8,1022
2024,1,26,6,30,0,0,0,-14.3,92.12,0.8,15,0.8,1022
2024,1,26,7,30,0,0,0,-14,88.46,0.7,17,0.8,1023
2024,1,26,8,30,17,269,28,-13,82.37,0.4,133,0.8,1024
2024,1,26,9,30,30,386,92,-11.3,77.51,0.2,239,0.7,1024
2024,1,26,10,30,44,125,76,-9.3,76.83,0.2,225,0.7,1025
2024,1,26,11,30,54,0,54,-7.5,78.55,0.3,221,0.7,1025
2024,1,26,12,30,51,0,51,-6.4,80.79,0.3,225,0.7,1024
2024,1,26,13,30,38,0,38,-5.8,83.73,0.3,234,0.8,1024
2024,1,26,14,30,59,744,261,-5.8,87.77,0.3,246,0.8,1023
2024,1,26,15,30,27,219,66,-6.5,93.57,0.4,256,0.7,1023
2024,1,26,16,30,23,356,45,-7.3,94.42,0.6,253,0.7,1023
2024,1,26,17,30,0,0,0,-7.9,93.97,0.7,233,0.7,1023
2024,1,26,18,30,0,0,0,-8.4,95.58,0.8,202,0.7,1023
2024,1,26,19,30,0,0,0,-9.1,97.85,0.8,184,0.7,1023
2024,1,26,20,30,0,0,0,-9.1,95.44,0.7,186,0.7,1023
2024,1,26,21,30,0,0,0,-8.4,93.91,0.6,192,0.7,1023
2024,1,26,22,30,0,0,0,-7.8,95.2,0.6,196,0.7,1022
2024,1,26,23,30,0,0,0,-7.5,96.19,0.6,200,0.8,1021
2024,1,27,0,30,0,0,0,-7.1,95.09,0.7,205,0.8,1021
2024,1,27,1,30,0,0,0,-6.6,95.01,0.7,210,0.8,1020
2024,1,27,2,30,0,0,0,-6.3,95.58,0.7,209,0.8,1019
2024,1,27,3,30,0,0,0,-6.2,96.78,0.7,204,0.9,1019
2024,1,27,4,30,0,0,0,-6.2,98.25,0.7,199,0.9,1018
2024,1,27,5,30,0,0,0,-6,98.67,0.7,200,0.9,1017
2024,1,27,6,30,0,0,0,-5.9,99.69,0.7,206,0.9,1017
2024,1,27,7,30,0,0,0,-5.7,99.69,0.7,208,0.9,1017
2024,1,27,8,30,15,0,15,-5,96.05,0.7,211,0.9,1017
2024,1,27,9,30,32,165,59,-3.8,91.26,0.7,222,1,1017
2024,1,27,10,30,53,2,54,-2.7,91.29,0.7,236,1,1017
2024,1,27,11,30,34,0,34,-2,92.55,0.7,247,1.1,1017
2024,1,27,12,30,73,1,73,-1.6,92.72,0.7,256,1.1,1017
2024,1,27,13,30,98,0,98,-1.6,93.9,0.7,259,1,1017
2024,1,27,14,30,37,0,37,-1.8,96.24,0.6,262,1,1018
2024,1,27,15,30,11,0,11,-2.6,100,0.6,269,1,1018
2024,1,27,16,30,26,32,28,-3.4,100,0.7,281,0.9,1019
2024,1,27,17,30,0,0,0,-3.8,100,0.7,297,0.9,1020
2024,1,27,18,30,0,0,0,-4.2,100,0.7,312,0.8,1020
2024,1,27,19,30,0,0,0,-4.9,100,0.6,324,0.7,1020
2024,1,27,20,30,0,0,0,-5.9,100,0.6,333,0.7,1021
2024,1,27,21,30,0,0,0,-6.9,100,0.5,338,0.7,1021
2024,1,27,22,30,0,0,0,-7.5,99.1,0.5,344,0.7,1021
2024,1,27,23,30,0,0,0,-8,97.08,0.5,352,0.7,1021
2024,1,28,0,30,0,0,0,-8.3,95.11,0.6,179,0.7,1021
2024,1,28,1,30,0,0,0,-8.5,95.67,0.7,178,0.7,1021
2024,1,28,2,30,0,0,0,-8.7,94.88,0.6,351,0.7,1022
2024,1,28,3,30,0,0,0,-8.8,92.76,0.5,350,0.7,1022
2024,1,28,4,30,0,0,0,-8.9,92.55,0.4,351,0.7,1021
2024,1,28,5,30,0,0,0,-9.1,92.59,0.4,352,0.7,1021
2024,1,28,6,30,0,0,0,-9.2,91.75,0.3,316,0.7,1021
2024,1,28,7,30,0,0,0,-9.4,91.69,0.3,263,0.8,1021
2024,1,28,8,30,19,0,19,-9.1,87.49,0.3,211,0.8,1020
2024,1,28,9,30,44,0,44,-7.9,82.09,0.3,165,0.9,1020
2024,1,28,10,30,114,8,116,-6.7,83.99,0.3,164,1,1019
2024,1,28,11,30,20,0,20,-6.1,86.27,0.3,173,1,1019
2024,1,28,12,30,105,11,109,-5.9,87.78,0.3,170,1,1018
2024,1,28,13,30,44,0,44,-5.8,88.69,0.4,157,1,1018
2024,1,28,14,30,53,0,53,-5.9,90.2,0.4,132,1,1017
2024,1,28,15,30,9,0,9,-6.4,93.9,0.5,102,1,1017
2024,1,28,16,30,31,1,31,-7,95.04,0.6,87,1,1018
2024,1,28,17,30,0,0,0,-7.5,94.08,0.6,84,1,1018
2024,1,28,18,30,0,0,0,-8,94.61,0.7,86,1,1018
2024,1,28,19,30,0,0,0,-8.7,94.81,0.7,85,0.9,1018
2024,1,28,20,30,0,0,0,-9.4,93.7,0.7,81,0.9,1018
2024,1,28,21,30,0,0,0,-10.1,92.66,0.8,74,0.9,1018
2024,1,28,22,30,0,0,0,-10.7,90.84,0.7,67,0.9,1018
2024,1,28,23,30,0,0,0,-11.3,90.57,0.7,64,0.8,1018
2024,1,29,0,30,0,0,0,-11.9,89.18,0.7,63,0.8,1019
2024,1,29,1,30,0,0,0,-12.4,87.92,0.6,67,0.8,1019
2024,1,29,2,30,0,0,0,-12.9,87.55,0.6,72,0.8,1019
2024,1,29,3,30,0,0,0,-13.4,87.09,0.6,74,0.8,1019
2024,1,29,4,30,0,0,0,-13.9,86.87,0.6,75,0.8,1019
2024,1,29,5,30,0,0,0,-14.3,86.53,0.7,78,0.8,1019
2024,1,29,6,30,0,0,0,-14.7,86.24,0.7,85,0.8,1019
2024,1,29,7,30,0,0,0,-14.9,83.81,0.7,92,0.8,1019
2024,1,29,8,30,20,304,35,-13.7,75.4,0.6,93,0.8,1019
2024,1,29,9,30,29,96,46,-11.4,75.11,0.6,91,0.8,1018
2024,1,29,10,30,56,0,56,-9.3,76.33,0.6,93,0.8,1018
2024,1,29,11,30,58,0,58,-7.4,80.01,0.7,105,0.8,1017
2024,1,29,12,30,105,0,105,-5.9,83.99,0.7,116,0.8,1017
2024,1,29,13,30,142,4,143,-5.2,88.17,0.7,118,0.9,1016
2024,1,29,14,30,68,7,70,-5,91.5,0.7,111,0.9,1016
2024,1,29,15,30,11,0,11,-5.4,96.07,0.7,99,0.9,1016
2024,1,29,16,30,31,1,31,-6.1,98.95,0.7,94,0.9,1015
2024,1,29,17,30,0,0,0,-6.6,98.24,0.8,98,1,1015
2024,1,29,18,30,0,0,0,-6.8,96,0.8,104,1,1015
2024,1,29,19,30,0,0,0,-7,94.58,0.7,110,1,1015
2024,1,29,20,30,0,0,0,-7.2,93.9,0.7,117,1,1015
2024,1,29,21,30,0,0,0,-7.4,93.52,0.6,124,1,1015
2024,1,29,22,30,0,0,0,-7.5,92.82,0.6,129,1,1014
2024,1,29,23,30,0,0,0,-7.8,93.21,0.6,135,1,1014
2024,1,30,0,30,0,0,0,-8,92.38,0.5,142,1,1014
2024,1,30,1,30,0,0,0,-8,91.05,0.5,148,1.1,1014
2024,1,30,2,30,0,0,0,-8,91.33,0.5,154,1.1,1014
2024,1,30,3,30,0,0,0,-7.9,90.94,0.5,163,1.1,1014
2024,1,30,4,30,0,0,0,-7.9,91.88,0.5,172,1.1,1014
2024,1,30,5,30,0,0,0,-8.1,93.36,0.5,181,1.1,1014
2024,1,30,6,30,0,0,0,-8.3,93.47,0.6,190,1.1,1014
2024,1,30,7,30,0,0,0,-8.2,91.35,0.6,195,1.1,1014
2024,1,30,8,30,23,165,32,-7,84.99,0.5,196,1.1,1014
2024,1,30,9,30,36,0,36,-5.1,84.29,0.6,194,1,1013
2024,1,30,10,30,72,0,72,-3.2,84.27,0.6,193,1,1012
2024,1,30,11,30,97,0,97,-1.5,86.81,0.7,196,1,1011
2024,1,30,12,30,120,0,120,-0.4,90.01,0.7,203,1,1011
2024,1,30,13,30,90,0,90,-0.1,93.34,0.7,212,1,1011
2024,1,30,14,30,33,0,33,-0.3,96.81,0.7,219,1,1011
2024,1,30,15,30,30,0,30,-0.5,98.39,0.8,217,1,1010
2024,1,30,16,30,43,79,49,-0.7,98.99,0.9,213,1,1010
2024,1,30,17,30,0,0,0,-0.6,97.89,1.1,214,1,1009
2024,1,30,18,30,0,0,0,-0.5,97.68,1.2,215,1,1009
2024,1,30,19,30,0,0,0,-0.4,97.57,1.2,218,1.1,1008
2024,1,30,20,30,0,0,0,-0.4,97.62,1.3,222,1.1,1008
2024,1,30,21,30,0,0,0,-0.5,97.71,1.3,225,1.2,1007
2024,1,30,22,30,0,0,0,-0.7,97.92,1.3,227,1.2,1006
2024,1,30,23,30,0,0,0,-0.9,97.91,1.2,229,1.2,1006
2024,1,31,0,30,0,0,0,-1.1,97.85,1.1,232,1.1,1006
2024,1,31,1,30,0,0,0,-1.4,98.25,1,238,1,1006
2024,1,31,2,30,0,0,0,-1.8,99.16,0.9,243,1,1007
2024,1,31,3,30,0,0,0,-2.1,98.5,0.7,245,1,1007
2024,1,31,4,30,0,0,0,-2.5,99,0.6,249,1.1,1007
2024,1,31,5,30,0,0,0,-2.9,99.12,0.5,255,1.1,1007
2024,1,31,6,30,0,0,0,-3.4,99.22,0.5,264,1.2,1007
